order_id,customer_id,state,order_date,status,category,price,freight,total
2608,435,BA,2023-05-27,delivered,服饰,104.08,8.69,112.77
2608,435,BA,2023-05-27,delivered,图书,605.87,66.55,672.42
2609,435,BA,2024-02-18,delivered,玩具,84.79,11.66,96.45
2609,435,BA,2024-02-18,delivered,运动休闲,283.87,39.95,323.82
2609,435,BA,2024-02-18,delivered,服饰,793.53,44.64,838.17
2610,435,BA,2023-03-10,delivered,图书,634.04,76.03,710.0699999999999
2610,435,BA,2023-03-10,delivered,电子产品,121.75,15.55,137.3
2611,435,BA,2024-11-17,delivered,电脑配件,705.38,100.06,805.44
2611,435,BA,2024-11-17,delivered,家居家具,210.43,18.48,228.91
2611,435,BA,2024-11-17,delivered,玩具,689.44,100.16,789.6
2612,435,BA,2023-05-17,delivered,电脑配件,701.46,77.12,778.58
2612,435,BA,2023-05-17,delivered,运动休闲,492.79,71.72,564.51
2612,435,BA,2023-05-17,delivered,家居家具,412.59,39.29,451.88
2613,435,BA,2023-04-26,delivered,电子产品,748.77,74.89,823.66
2614,435,BA,2024-07-21,delivered,美妆健康,294.1,20.16,314.26000000000005
2615,435,BA,2024-01-26,delivered,运动休闲,71.68,5.67,77.35000000000001
2615,435,BA,2024-01-26,delivered,运动休闲,89.27,4.62,93.89
2616,435,BA,2024-09-14,delivered,玩具,682.8,119.4,802.1999999999999
2617,435,BA,2024-10-18,delivered,电脑配件,439.8,22.03,461.83000000000004
2617,435,BA,2024-10-18,delivered,运动休闲,490.17,24.56,514.73
2618,435,BA,2023-05-07,delivered,厨具,751.82,59.49,811.3100000000001
2619,435,BA,2024-06-06,delivered,家居家具,61.61,8.3,69.91
2619,435,BA,2024-06-06,delivered,图书,739.37,69.07,808.44
2620,435,BA,2024-03-16,delivered,玩具,478.8,35.37,514.17
2621,435,BA,2024-09-12,delivered,美妆健康,280.45,36.13,316.58
2622,435,BA,2023-08-08,delivered,电子产品,528.18,46.1,574.28
2622,435,BA,2023-08-08,delivered,家居家具,541.79,78.92,620.7099999999999
2622,435,BA,2023-08-08,delivered,家居家具,118.64,19.99,138.63
2623,435,BA,2023-10-22,delivered,玩具,366.29,38.85,405.14000000000004
2624,435,BA,2023-11-12,delivered,玩具,477.46,45.04,522.5
2624,435,BA,2023-11-12,delivered,图书,624.73,124.06,748.79
2624,435,BA,2023-11-12,delivered,运动休闲,256.74,15.78,272.52
2625,435,BA,2024-05-11,delivered,服饰,297.79,56.04,353.83000000000004
2626,435,BA,2024-01-21,delivered,服饰,709.57,56.72,766.2900000000001
2627,435,BA,2023-04-08,delivered,玩具,26.81,1.53,28.34
2628,435,BA,2023-10-06,delivered,图书,723.77,66.63,790.4
2628,435,BA,2023-10-06,delivered,图书,623.37,100.95,724.32
2629,435,BA,2024-07-01,delivered,服饰,311.37,56.28,367.65
2629,435,BA,2024-07-01,delivered,玩具,345.31,26.34,371.65
2630,435,BA,2024-06-18,delivered,玩具,731.76,90.96,822.72
2630,435,BA,2024-06-18,delivered,玩具,142.61,11.67,154.28
2631,435,BA,2023-11-06,delivered,玩具,400.93,36.03,436.96000000000004
2632,435,BA,2024-10-29,delivered,运动休闲,668.2,55.38,723.58
2632,435,BA,2024-10-29,delivered,家居家具,533.91,96.86,630.77
2632,435,BA,2024-10-29,delivered,厨具,290.36,30.28,320.64
2633,435,BA,2024-12-26,delivered,美妆健康,174.83,23.65,198.48000000000002
2633,435,BA,2024-12-26,delivered,家居家具,597.64,37.1,634.74
2634,435,BA,2024-12-15,delivered,服饰,654.0,70.31,724.31
2635,435,BA,2023-04-14,delivered,宠物用品,740.16,94.76,834.92
2636,435,BA,2023-03-20,delivered,电子产品,303.87,38.11,341.98
2637,435,BA,2024-07-24,delivered,电脑配件,766.81,80.37,847.18
2638,435,BA,2024-02-20,delivered,宠物用品,216.0,36.5,252.5
2638,435,BA,2024-02-20,delivered,玩具,506.3,54.01,560.3100000000001
2639,435,BA,2023-12-10,delivered,服饰,743.88,43.79,787.67
2640,435,BA,2024-03-01,delivered,宠物用品,695.39,64.23,759.62
2640,435,BA,2024-03-01,delivered,服饰,118.49,19.27,137.76
2641,435,BA,2023-08-02,canceled,电脑配件,188.49,26.22,214.71
2641,435,BA,2023-08-02,canceled,图书,744.24,122.82,867.06
2641,435,BA,2023-08-02,canceled,电子产品,782.39,115.31,897.7
2642,435,BA,2024-05-04,delivered,玩具,91.5,10.75,102.25
2643,435,BA,2023-03-06,delivered,运动休闲,80.73,10.44,91.17
2644,435,BA,2024-07-02,delivered,服饰,469.38,35.86,505.24
2644,435,BA,2024-07-02,delivered,服饰,165.19,17.15,182.34
2644,435,BA,2024-07-02,delivered,玩具,156.08,13.49,169.57000000000002
2645,435,BA,2024-05-01,delivered,电子产品,665.08,38.68,703.76
2645,435,BA,2024-05-01,delivered,电脑配件,645.57,74.5,720.07
2645,435,BA,2024-05-01,delivered,运动休闲,784.89,127.45,912.34
2646,435,BA,2024-12-03,delivered,图书,96.57,18.8,115.36999999999999
2646,435,BA,2024-12-03,delivered,厨具,724.81,112.43,837.24
2647,435,BA,2023-12-12,delivered,电脑配件,96.16,5.71,101.86999999999999
2647,435,BA,2023-12-12,delivered,图书,328.53,56.91,385.43999999999994
2648,435,BA,2024-11-01,delivered,服饰,459.79,88.14,547.9300000000001
2648,435,BA,2024-11-01,delivered,美妆健康,476.92,74.57,551.49
2649,435,BA,2023-09-16,delivered,玩具,499.4,99.77,599.17
2649,435,BA,2023-09-16,delivered,电子产品,115.03,15.17,130.2
2650,435,BA,2023-11-11,delivered,运动休闲,515.71,61.61,577.32
2651,435,BA,2023-11-04,delivered,电脑配件,363.18,29.5,392.68
2651,435,BA,2023-11-04,delivered,图书,478.96,24.56,503.52
2652,435,BA,2024-08-21,delivered,厨具,175.28,26.52,201.8
2653,435,BA,2024-10-05,delivered,厨具,29.14,5.11,34.25
2653,435,BA,2024-10-05,delivered,电脑配件,348.97,51.86,400.83000000000004
2653,435,BA,2024-10-05,delivered,电子产品,283.99,29.42,313.41
2654,436,PA,2023-10-16,canceled,图书,292.82,25.48,318.3
2654,436,PA,2023-10-16,canceled,玩具,372.95,72.07,445.02
2655,437,CE,2024-03-17,delivered,运动休闲,462.76,25.44,488.2
2655,437,CE,2024-03-17,delivered,服饰,130.15,19.31,149.46
2655,437,CE,2024-03-17,delivered,玩具,610.83,72.21,683.0400000000001
2656,438,RS,2024-12-14,delivered,厨具,528.74,44.79,573.53
2657,439,CE,2024-03-05,delivered,服饰,533.59,105.37,638.96
2657,439,CE,2024-03-05,delivered,厨具,426.51,42.59,469.1
2657,439,CE,2024-03-05,delivered,电子产品,127.65,17.33,144.98000000000002
2658,440,BA,2023-08-15,delivered,厨具,552.8,37.93,590.7299999999999
2658,440,BA,2023-08-15,delivered,厨具,467.93,66.32,534.25
2659,441,PE,2024-09-08,delivered,宠物用品,448.65,36.97,485.62
2660,442,MG,2023-07-14,delivered,玩具,409.37,21.35,430.72
2660,442,MG,2023-07-14,delivered,运动休闲,456.6,57.6,514.2
2661,443,SC,2023-07-20,delivered,厨具,373.88,45.84,419.72
2661,443,SC,2023-07-20,delivered,电子产品,213.72,35.87,249.59
2662,443,SC,2023-12-13,canceled,图书,279.21,18.63,297.84
2662,443,SC,2023-12-13,canceled,图书,50.4,9.41,59.81
2663,443,SC,2024-11-23,delivered,厨具,690.07,50.81,740.8800000000001
2664,443,SC,2024-12-27,delivered,服饰,424.57,63.76,488.33
2664,443,SC,2024-12-27,delivered,家居家具,613.09,44.27,657.36
2665,443,SC,2023-05-27,delivered,电子产品,381.35,20.28,401.63
2665,443,SC,2023-05-27,delivered,玩具,725.86,114.24,840.1
2665,443,SC,2023-05-27,delivered,玩具,447.08,85.54,532.62
2666,443,SC,2023-02-05,delivered,电脑配件,439.89,52.91,492.79999999999995
2666,443,SC,2023-02-05,delivered,图书,431.81,48.02,479.83
2667,443,SC,2023-01-13,delivered,家居家具,270.77,14.09,284.85999999999996
2667,443,SC,2023-01-13,delivered,厨具,560.84,53.25,614.09
2668,443,SC,2024-08-02,delivered,图书,120.33,8.33,128.66
2668,443,SC,2024-08-02,delivered,厨具,636.25,84.09,720.34
2669,443,SC,2023-04-30,delivered,玩具,491.55,32.95,524.5
2669,443,SC,2023-04-30,delivered,玩具,730.9,75.84,806.74
2669,443,SC,2023-04-30,delivered,美妆健康,710.09,52.82,762.9100000000001
2670,443,SC,2024-08-31,canceled,宠物用品,391.31,66.38,457.69
2670,443,SC,2024-08-31,canceled,玩具,248.79,38.55,287.34
2671,443,SC,2024-06-12,delivered,美妆健康,52.28,9.14,61.42
2671,443,SC,2024-06-12,delivered,厨具,719.22,98.27,817.49
2672,443,SC,2023-04-21,delivered,运动休闲,478.72,26.28,505.0
2673,443,SC,2024-12-28,delivered,服饰,758.27,148.46,906.73
2673,443,SC,2024-12-28,delivered,运动休闲,543.48,53.05,596.53
2674,443,SC,2023-10-29,delivered,家居家具,209.1,29.36,238.45999999999998
2674,443,SC,2023-10-29,delivered,宠物用品,246.61,47.38,293.99
2674,443,SC,2023-10-29,delivered,宠物用品,371.03,55.09,426.12
2675,443,SC,2024-11-25,delivered,电子产品,183.89,12.69,196.57999999999998
2675,443,SC,2024-11-25,delivered,玩具,766.7,149.63,916.33
2676,443,SC,2023-08-18,delivered,图书,373.57,71.24,444.81
2677,443,SC,2023-06-10,delivered,服饰,115.67,21.49,137.16
2677,443,SC,2023-06-10,delivered,美妆健康,297.4,43.96,341.35999999999996
2678,443,SC,2024-09-20,delivered,厨具,474.31,59.03,533.34
2678,443,SC,2024-09-20,delivered,图书,687.45,73.27,760.72
2678,443,SC,2024-09-20,delivered,运动休闲,392.97,59.16,452.13
2679,443,SC,2024-08-03,delivered,运动休闲,747.87,61.05,808.92
2679,443,SC,2024-08-03,delivered,玩具,207.11,39.59,246.70000000000002
2680,443,SC,2024-08-04,delivered,运动休闲,417.32,81.77,499.09
2681,443,SC,2024-01-29,delivered,运动休闲,181.03,28.35,209.38
2681,443,SC,2024-01-29,delivered,玩具,58.3,5.31,63.61
2682,443,SC,2023-05-06,delivered,玩具,296.65,42.68,339.33
2682,443,SC,2023-05-06,delivered,玩具,417.03,75.52,492.54999999999995
2683,443,SC,2023-11-03,delivered,电子产品,539.39,48.48,587.87
2684,443,SC,2024-11-27,delivered,运动休闲,186.77,32.54,219.31
2684,443,SC,2024-11-27,delivered,电子产品,724.36,50.42,774.78
2684,443,SC,2024-11-27,delivered,运动休闲,672.2,60.49,732.69
2685,443,SC,2024-01-14,delivered,电子产品,555.99,67.9,623.89
2686,443,SC,2024-08-31,delivered,电脑配件,693.51,97.77,791.28
2686,443,SC,2024-08-31,delivered,玩具,524.06,37.79,561.8499999999999
2686,443,SC,2024-08-31,delivered,家居家具,555.23,40.18,595.41
2687,443,SC,2024-09-13,delivered,服饰,618.25,71.67,689.92
2687,443,SC,2024-09-13,delivered,家居家具,585.76,55.88,641.64
2687,443,SC,2024-09-13,delivered,厨具,365.4,56.25,421.65
2688,443,SC,2024-11-12,delivered,电脑配件,410.04,57.34,467.38
2688,443,SC,2024-11-12,delivered,电脑配件,759.42,85.6,845.02
2688,443,SC,2024-11-12,delivered,宠物用品,379.72,32.45,412.17
2689,443,SC,2023-01-26,delivered,电脑配件,583.12,65.58,648.7
2690,443,SC,2024-06-11,delivered,电子产品,626.43,108.14,734.5699999999999
2690,443,SC,2024-06-11,delivered,运动休闲,362.09,56.68,418.77
2690,443,SC,2024-06-11,delivered,电脑配件,108.66,13.72,122.38
2691,443,SC,2023-11-14,delivered,家居家具,476.94,24.68,501.62
2691,443,SC,2023-11-14,delivered,电子产品,512.96,76.71,589.6700000000001
2692,443,SC,2024-11-23,delivered,电脑配件,641.45,114.13,755.58
2693,443,SC,2023-11-04,canceled,厨具,437.47,32.42,469.89000000000004
2694,443,SC,2024-04-14,delivered,厨具,181.96,11.32,193.28
2695,443,SC,2024-12-22,delivered,玩具,247.16,43.95,291.11
2695,443,SC,2024-12-22,delivered,图书,321.97,41.01,362.98
2695,443,SC,2024-12-22,delivered,服饰,71.31,11.56,82.87
2696,443,SC,2024-10-13,delivered,宠物用品,478.51,32.8,511.31
2696,443,SC,2024-10-13,delivered,美妆健康,597.32,55.45,652.7700000000001
2697,443,SC,2023-10-18,delivered,玩具,515.53,60.68,576.2099999999999
2698,443,SC,2023-03-04,delivered,宠物用品,133.46,18.73,152.19
2698,443,SC,2023-03-04,delivered,电脑配件,469.27,42.21,511.47999999999996
2698,443,SC,2023-03-04,delivered,玩具,653.09,81.55,734.64
2699,443,SC,2023-06-12,delivered,电脑配件,512.07,79.91,591.98
2699,443,SC,2023-06-12,delivered,电脑配件,25.53,1.64,27.17
2699,443,SC,2023-06-12,delivered,图书,646.99,112.0,758.99
2700,443,SC,2024-03-11,delivered,图书,172.08,17.36,189.44
2700,443,SC,2024-03-11,delivered,运动休闲,451.37,28.87,480.24
2700,443,SC,2024-03-11,delivered,宠物用品,310.27,60.15,370.41999999999996
2701,443,SC,2024-12-10,delivered,厨具,326.48,18.62,345.1
2701,443,SC,2024-12-10,delivered,宠物用品,373.18,71.56,444.74
2701,443,SC,2024-12-10,delivered,玩具,507.41,32.69,540.1
2702,443,SC,2023-04-01,delivered,服饰,65.28,6.8,72.08
2703,443,SC,2024-05-19,delivered,家居家具,780.46,85.91,866.37
2704,443,SC,2023-06-24,canceled,厨具,189.17,26.15,215.32
2705,443,SC,2023-11-04,delivered,美妆健康,144.41,21.99,166.4
2706,443,SC,2024-01-11,delivered,服饰,376.49,44.47,420.96000000000004
2706,443,SC,2024-01-11,delivered,服饰,76.24,12.39,88.63
2707,443,SC,2024-02-04,delivered,美妆健康,278.55,48.0,326.55
2707,443,SC,2024-02-04,delivered,玩具,203.51,29.6,233.10999999999999
2708,443,SC,2024-03-01,delivered,玩具,785.4,42.1,827.5
2709,443,SC,2023-01-21,delivered,美妆健康,502.9,83.77,586.67
2710,443,SC,2024-11-15,delivered,玩具,279.31,26.36,305.67
2710,443,SC,2024-11-15,delivered,美妆健康,408.7,23.94,432.64
2711,443,SC,2024-11-21,delivered,运动休闲,324.39,48.99,373.38
2712,443,SC,2024-01-20,delivered,家居家具,757.4,136.82,894.22
2712,443,SC,2024-01-20,delivered,宠物用品,246.52,24.73,271.25
2713,443,SC,2023-11-06,delivered,家居家具,459.23,43.18,502.41
2713,443,SC,2023-11-06,delivered,电脑配件,276.23,21.04,297.27000000000004
2714,443,SC,2024-08-26,delivered,家居家具,774.39,117.61,892.0
2714,443,SC,2024-08-26,delivered,玩具,431.95,42.83,474.78
2714,443,SC,2024-08-26,delivered,电子产品,535.61,49.7,585.3100000000001
2715,443,SC,2023-12-06,delivered,服饰,368.01,52.37,420.38
2715,443,SC,2023-12-06,delivered,玩具,70.46,8.81,79.27
2715,443,SC,2023-12-06,delivered,家居家具,341.54,41.99,383.53000000000003
2716,443,SC,2023-10-12,delivered,运动休闲,684.38,128.13,812.51
2717,443,SC,2023-01-15,delivered,厨具,499.03,73.16,572.1899999999999
2718,443,SC,2023-03-24,delivered,电子产品,217.64,32.35,249.98999999999998
2719,443,SC,2024-12-11,delivered,玩具,329.38,57.38,386.76
2720,443,SC,2024-06-17,delivered,电子产品,314.98,44.08,359.06
2720,443,SC,2024-06-17,delivered,运动休闲,62.94,4.07,67.00999999999999
2720,443,SC,2024-06-17,delivered,运动休闲,331.89,62.39,394.28
2721,443,SC,2024-12-24,delivered,电脑配件,744.16,91.52,835.68
2721,443,SC,2024-12-24,delivered,家居家具,360.0,48.59,408.59000000000003
2722,443,SC,2024-07-22,delivered,电子产品,55.97,6.51,62.48
2722,443,SC,2024-07-22,delivered,电脑配件,441.29,44.77,486.06
2723,443,SC,2024-08-16,delivered,家居家具,548.66,97.43,646.0899999999999
2723,443,SC,2024-08-16,delivered,玩具,45.15,8.27,53.42
2724,443,SC,2024-10-26,delivered,服饰,265.0,43.18,308.18
2724,443,SC,2024-10-26,delivered,厨具,297.05,19.06,316.11
2725,443,SC,2024-12-14,delivered,服饰,636.96,78.23,715.19
2725,443,SC,2024-12-14,delivered,宠物用品,757.48,97.59,855.07
2725,443,SC,2024-12-14,delivered,电脑配件,89.34,10.66,100.0
2726,443,SC,2024-06-13,delivered,家居家具,226.78,34.93,261.71
2726,443,SC,2024-06-13,delivered,图书,606.01,76.6,682.61
2726,443,SC,2024-06-13,delivered,运动休闲,239.35,44.4,283.75
2727,443,SC,2024-09-27,delivered,图书,215.07,27.94,243.01
2728,443,SC,2023-12-22,delivered,服饰,541.52,59.36,600.88
2728,443,SC,2023-12-22,delivered,厨具,584.49,52.54,637.03
2728,443,SC,2023-12-22,delivered,电子产品,140.37,24.64,165.01
2729,443,SC,2023-09-07,delivered,玩具,142.48,17.65,160.13
2729,443,SC,2023-09-07,delivered,美妆健康,254.04,49.1,303.14
2730,443,SC,2024-03-08,delivered,宠物用品,629.39,75.55,704.9399999999999
2730,443,SC,2024-03-08,delivered,服饰,425.18,55.1,480.28000000000003
2731,443,SC,2024-03-25,delivered,厨具,183.38,14.03,197.41
2732,443,SC,2024-11-28,delivered,美妆健康,326.37,20.47,346.84000000000003
2732,443,SC,2024-11-28,delivered,服饰,413.69,67.79,481.48
2732,443,SC,2024-11-28,delivered,宠物用品,515.88,88.43,604.31
2733,443,SC,2024-05-15,delivered,宠物用品,328.5,62.55,391.05
2733,443,SC,2024-05-15,delivered,电子产品,72.51,6.92,79.43
2734,443,SC,2024-06-03,delivered,服饰,259.69,40.27,299.96
2734,443,SC,2024-06-03,delivered,电子产品,329.91,43.41,373.32000000000005
2735,443,SC,2023-12-26,delivered,运动休闲,179.03,15.33,194.36
2735,443,SC,2023-12-26,delivered,厨具,176.09,13.37,189.46
2736,443,SC,2024-04-04,delivered,运动休闲,257.91,19.11,277.02000000000004
2736,443,SC,2024-04-04,delivered,服饰,614.67,111.08,725.75
2737,443,SC,2024-12-26,delivered,美妆健康,799.64,138.79,938.43
2737,443,SC,2024-12-26,delivered,服饰,677.84,103.12,780.96
2737,443,SC,2024-12-26,delivered,家居家具,551.65,76.19,627.8399999999999
2738,443,SC,2023-11-02,delivered,电脑配件,200.99,24.43,225.42000000000002
2738,443,SC,2023-11-02,delivered,服饰,730.45,90.55,821.0
2738,443,SC,2023-11-02,delivered,电脑配件,179.85,22.86,202.70999999999998
2739,443,SC,2024-12-01,delivered,玩具,631.9,52.32,684.22
2739,443,SC,2024-12-01,delivered,运动休闲,68.06,12.34,80.4
2740,444,RJ,2023-10-08,canceled,玩具,228.41,26.94,255.35
2740,444,RJ,2023-10-08,canceled,电子产品,771.91,133.83,905.74
2741,445,SC,2024-10-02,delivered,服饰,333.75,49.66,383.40999999999997
2742,446,PE,2024-08-03,delivered,服饰,561.7,30.07,591.7700000000001
2742,446,PE,2024-08-03,delivered,家居家具,197.02,12.02,209.04000000000002
2742,446,PE,2024-08-03,delivered,电子产品,276.48,39.37,315.85
2743,447,PR,2023-09-03,delivered,厨具,743.93,73.05,816.9799999999999
2743,447,PR,2023-09-03,delivered,厨具,538.68,100.18,638.8599999999999
2743,447,PR,2023-09-03,delivered,电子产品,432.64,72.42,505.06
2744,447,PR,2023-07-19,delivered,服饰,648.74,44.59,693.33
2744,447,PR,2023-07-19,delivered,宠物用品,632.15,64.95,697.1
2744,447,PR,2023-07-19,delivered,宠物用品,173.06,32.68,205.74
2745,447,PR,2023-03-09,delivered,美妆健康,480.22,76.9,557.12
2745,447,PR,2023-03-09,delivered,电子产品,428.09,83.45,511.53999999999996
2745,447,PR,2023-03-09,delivered,运动休闲,769.95,68.5,838.45
2746,447,PR,2023-03-24,delivered,玩具,622.08,48.62,670.7
2746,447,PR,2023-03-24,delivered,服饰,300.04,29.46,329.5
2747,447,PR,2023-11-16,delivered,家居家具,550.48,79.19,629.6700000000001
2747,447,PR,2023-11-16,delivered,家居家具,194.56,26.23,220.79
2748,447,PR,2024-03-14,delivered,厨具,521.84,59.21,581.0500000000001
2748,447,PR,2024-03-14,delivered,厨具,723.73,97.26,820.99
2749,447,PR,2023-07-01,delivered,运动休闲,183.92,11.52,195.44
2749,447,PR,2023-07-01,delivered,运动休闲,41.71,3.49,45.2
2750,447,PR,2023-10-21,delivered,服饰,84.09,15.98,100.07000000000001
2750,447,PR,2023-10-21,delivered,厨具,64.35,3.42,67.77
2751,447,PR,2024-12-03,delivered,服饰,615.95,36.45,652.4000000000001
2752,447,PR,2024-06-12,delivered,玩具,280.01,15.01,295.02
2752,447,PR,2024-06-12,delivered,电脑配件,737.03,48.19,785.22
2753,447,PR,2024-01-05,delivered,图书,557.61,109.7,667.3100000000001
2753,447,PR,2024-01-05,delivered,服饰,675.16,79.36,754.52
2753,447,PR,2024-01-05,delivered,服饰,579.36,77.82,657.1800000000001
2754,447,PR,2023-12-14,delivered,电脑配件,485.45,67.37,552.8199999999999
2755,447,PR,2024-10-15,delivered,玩具,563.07,36.99,600.0600000000001
2755,447,PR,2024-10-15,delivered,运动休闲,170.94,10.29,181.23
2755,447,PR,2024-10-15,delivered,运动休闲,766.66,138.55,905.21
2756,447,PR,2023-02-20,delivered,图书,509.35,73.7,583.0500000000001
2756,447,PR,2023-02-20,delivered,服饰,625.69,80.12,705.8100000000001
2756,447,PR,2023-02-20,delivered,运动休闲,429.54,53.7,483.24
2757,447,PR,2024-01-18,delivered,电脑配件,759.44,94.7,854.1400000000001
2758,447,PR,2024-10-11,delivered,图书,160.35,16.16,176.51
2758,447,PR,2024-10-11,delivered,家居家具,341.17,61.7,402.87
2758,447,PR,2024-10-11,delivered,电脑配件,488.52,86.16,574.68
2759,447,PR,2023-01-26,delivered,家居家具,162.41,28.16,190.57
2760,447,PR,2023-12-01,delivered,家居家具,76.3,15.09,91.39
2760,447,PR,2023-12-01,delivered,玩具,430.64,69.67,500.31
2761,447,PR,2024-07-11,delivered,服饰,161.25,19.63,180.88
2762,447,PR,2024-12-21,delivered,家居家具,167.45,29.85,197.29999999999998
2762,447,PR,2024-12-21,delivered,玩具,423.2,84.48,507.68
2762,447,PR,2024-12-21,delivered,图书,599.34,105.49,704.83
2763,447,PR,2024-10-14,delivered,电子产品,614.55,47.06,661.6099999999999
2764,447,PR,2023-05-20,delivered,运动休闲,540.1,52.01,592.11
2765,447,PR,2023-09-02,delivered,服饰,366.51,36.99,403.5
2765,447,PR,2023-09-02,delivered,厨具,602.27,59.61,661.88
2766,447,PR,2024-01-08,delivered,厨具,752.84,123.42,876.26
2766,447,PR,2024-01-08,delivered,运动休闲,491.25,65.31,556.56
2767,447,PR,2024-12-19,delivered,图书,483.48,78.89,562.37
2768,447,PR,2024-11-09,delivered,电脑配件,458.79,59.8,518.59
2768,447,PR,2024-11-09,delivered,电脑配件,304.33,23.72,328.04999999999995
2769,447,PR,2023-11-27,delivered,厨具,334.4,64.35,398.75
2769,447,PR,2023-11-27,delivered,美妆健康,630.48,42.81,673.29
2770,447,PR,2023-06-12,delivered,电脑配件,704.17,122.06,826.23
2771,447,PR,2024-03-07,delivered,玩具,414.9,81.27,496.16999999999996
2772,447,PR,2024-08-14,canceled,厨具,372.88,34.83,407.71
2773,447,PR,2023-09-08,delivered,美妆健康,364.88,21.93,386.81
2773,447,PR,2023-09-08,delivered,服饰,183.44,11.35,194.79
2773,447,PR,2023-09-08,delivered,美妆健康,669.15,93.02,762.17
2774,447,PR,2024-03-15,canceled,图书,130.25,21.34,151.59
2775,447,PR,2024-12-16,delivered,美妆健康,380.89,42.32,423.21
2775,447,PR,2024-12-16,delivered,家居家具,273.03,46.86,319.89
2776,447,PR,2024-06-03,delivered,电脑配件,679.31,74.7,754.01
2776,447,PR,2024-06-03,delivered,美妆健康,254.34,22.31,276.65
2777,447,PR,2023-02-17,delivered,玩具,455.32,87.59,542.91
2778,447,PR,2024-03-27,delivered,玩具,228.99,15.79,244.78
2779,447,PR,2024-03-06,delivered,图书,223.0,43.08,266.08
2779,447,PR,2024-03-06,delivered,图书,299.64,25.1,324.74
2779,447,PR,2024-03-06,delivered,运动休闲,45.85,6.23,52.08
2780,447,PR,2024-01-15,delivered,玩具,763.66,54.2,817.86
2781,447,PR,2024-09-14,delivered,玩具,344.27,35.12,379.39
2782,447,PR,2024-03-02,delivered,电子产品,111.86,11.01,122.87
2783,447,PR,2023-12-09,delivered,玩具,155.75,29.55,185.3
2784,447,PR,2024-10-05,delivered,服饰,134.68,20.26,154.94
2785,447,PR,2024-05-15,delivered,厨具,696.64,102.15,798.79
2785,447,PR,2024-05-15,delivered,电子产品,256.54,34.35,290.89000000000004
2785,447,PR,2024-05-15,delivered,电脑配件,189.68,28.6,218.28
2786,447,PR,2023-12-16,delivered,家居家具,559.95,109.7,669.6500000000001
2787,447,PR,2023-03-12,delivered,宠物用品,436.77,75.44,512.21
2787,447,PR,2023-03-12,delivered,厨具,442.9,83.26,526.16
2787,447,PR,2023-03-12,delivered,电子产品,777.66,82.32,859.98
2788,447,PR,2024-02-05,delivered,家居家具,691.87,87.83,779.7
2789,447,PR,2023-12-10,delivered,家居家具,130.61,22.1,152.71
2789,447,PR,2023-12-10,delivered,服饰,529.26,105.82,635.0799999999999
2790,447,PR,2023-02-12,delivered,厨具,482.74,75.33,558.07
2791,447,PR,2024-10-29,delivered,电脑配件,50.23,4.91,55.14
2791,447,PR,2024-10-29,delivered,电子产品,184.45,31.52,215.97
2791,447,PR,2024-10-29,delivered,电子产品,40.73,8.03,48.76
2792,447,PR,2023-06-13,delivered,家居家具,647.83,67.87,715.7
2792,447,PR,2023-06-13,delivered,运动休闲,786.97,70.16,857.13
2793,447,PR,2023-10-04,delivered,玩具,332.65,19.89,352.53999999999996
2793,447,PR,2023-10-04,delivered,厨具,232.56,22.9,255.46
2793,447,PR,2023-10-04,delivered,家居家具,173.74,10.89,184.63
2794,447,PR,2024-01-04,delivered,宠物用品,22.44,2.66,25.1
2794,447,PR,2024-01-04,delivered,电子产品,460.14,23.05,483.19
2794,447,PR,2024-01-04,delivered,玩具,796.71,109.83,906.5400000000001
2795,447,PR,2024-06-17,delivered,运动休闲,152.32,8.32,160.64
2796,447,PR,2024-12-09,delivered,玩具,264.07,40.53,304.6
2796,447,PR,2024-12-09,delivered,服饰,135.77,7.78,143.55
2797,447,PR,2024-10-13,delivered,服饰,398.28,51.79,450.07
2798,447,PR,2023-04-12,delivered,电子产品,198.65,26.57,225.22
2798,447,PR,2023-04-12,delivered,宠物用品,217.06,42.43,259.49
2799,447,PR,2023-01-04,delivered,厨具,632.43,103.6,736.03
2800,447,PR,2024-11-19,delivered,家居家具,316.68,20.31,336.99
2800,447,PR,2024-11-19,delivered,玩具,297.47,52.87,350.34000000000003
2801,447,PR,2024-09-05,delivered,家居家具,530.24,88.03,618.27
2802,447,PR,2024-03-09,delivered,运动休闲,756.03,46.47,802.5
2803,447,PR,2024-10-29,delivered,家居家具,374.55,60.29,434.84000000000003
2804,447,PR,2024-08-20,delivered,电子产品,196.36,24.61,220.97000000000003
2804,447,PR,2024-08-20,delivered,美妆健康,200.76,16.83,217.58999999999997
2805,447,PR,2024-08-20,delivered,厨具,496.53,74.87,571.4
2806,447,PR,2024-04-03,delivered,家居家具,556.91,109.58,666.49
2807,447,PR,2024-11-09,canceled,美妆健康,444.85,44.08,488.93
2807,447,PR,2024-11-09,canceled,服饰,127.51,25.32,152.83
2807,447,PR,2024-11-09,canceled,服饰,273.33,30.71,304.03999999999996
2808,447,PR,2023-06-04,delivered,家居家具,220.44,27.88,248.32
2809,447,PR,2024-01-01,delivered,厨具,299.07,48.01,347.08
2809,447,PR,2024-01-01,delivered,家居家具,508.89,32.86,541.75
2809,447,PR,2024-01-01,delivered,服饰,501.5,88.87,590.37
2810,447,PR,2024-04-11,delivered,电脑配件,729.37,123.62,852.99
